Strain,Stress_MPa
0.0478849630411677,266.13071722974
0.0482324584562544,266.237527688466
0.048580020417396,266.363204200108
0.0489314610767951,266.481407319175
0.0492806656783219,266.634966910495
0.0496347479864902,266.753315955421
0.0499826835126656,266.932050368181
0.0503319873456926,267.020204548274
0.0506833093024693,267.17821356504
0.0510332704677499,267.275951809702
0.0513826159014734,267.386886682874
0.0517347315396137,267.471185928274
0.0520864889085964,267.59864205063
0.0524397212505555,267.670624006051
0.0527931152686174,267.772556595131
0.0531455240179644,267.858971484072
0.0534962908000123,267.997843701831
0.0538458313637002,268.10568871142
0.0541941304657798,268.225795354673
0.0545407378837991,268.336539667497
0.0548896713596118,268.458211941688
0.0552421518435297,268.603781490353
0.0555942329840571,268.770197518767
0.0559496554268454,268.878698428664
0.0563084439319026,268.992340481342
